Year,Economy Label,Mode Label,Direction Label,US dollars at current prices in millions,US dollars at current prices per capita,Percentage of total world,Percentage of Gross Domestic Product
1993,Italy,Stock,Outward,81067.961,1417.331,2.766555,7.6505
1993,C繫te d'Ivoire,Flow,Inward,175.154,13.198,0.078848,1.57052
1993,C繫te d'Ivoire,Stock,Inward,1238.177,93.295,0.045878,11.10213
1993,C繫te d'Ivoire,Stock,Outward,6.402,0.482,0.000218,0.05741
1993,Jamaica,Flow,Inward,139.2,56.025,0.062663,2.55879
1993,Jamaica,Flow,Outward,61.3,24.672,0.025808,1.12682
1993,Jamaica,Stock,Inward,1291.2,519.685,0.047843,23.73496
1993,Jamaica,Stock,Outward,189.3,76.19,0.00646,3.47973
1993,Japan,Flow,Inward,210.435,1.674,0.094731,0.00472
1993,Japan,Flow,Outward,13913.02,110.678,5.857434,0.31236
1993,Japan,Stock,Inward,16884.0,134.312,0.625605,0.37906
1993,Japan,Stock,Outward,259795.0,2066.664,8.865861,5.83266
1993,Kazakhstan,Flow,Inward,1271.4,78.573,0.57234,5.17448
1993,Kazakhstan,Stock,Inward,1271.4,78.573,0.047109,5.17448
1993,Jordan,Flow,Inward,-33.55,-7.985,-0.015103,-0.58037
1993,Jordan,Flow,Outward,-53.035,-12.623,-0.022328,-0.91743
1993,Jordan,Stock,Inward,1362.795,324.355,0.050496,23.57441
1993,Jordan,Stock,Outward,114.85,27.335,0.003919,1.98674
1993,Kenya,Flow,Inward,2.0,0.077,0.0009,0.02441
1993,Kenya,Flow,Outward,2.788,0.107,0.001174,0.03403
1993,Kenya,Stock,Inward,694.73,26.581,0.025742,8.47959
1993,Kenya,Stock,Outward,101.571,3.886,0.003466,1.23973
1993,"Korea, Dem. People's Rep. of",Flow,Inward,5.855,0.275,0.002636,0.0545
1993,"Korea, Dem. People's Rep. of",Stock,Inward,11.68,0.549,0.000433,0.10871
1993,"Korea, Republic of",Flow,Inward,832.3,18.773,0.374673,0.21196
1993,"Korea, Republic of",Flow,Outward,1443.5,32.559,0.607719,0.36762
1993,"Korea, Republic of",Stock,Inward,7431.627,167.624,0.275365,1.89261
1993,"Korea, Republic of",Stock,Outward,5441.274,122.731,0.185691,1.38573
1993,Kuwait,Flow,Inward,13.252,7.476,0.005966,0.05532
1993,Kuwait,Flow,Outward,652.666,368.195,0.274775,2.72438
1993,Kuwait,Stock,Inward,86.855,48.998,0.003218,0.36255
1993,Kuwait,Stock,Outward,5341.0,3013.076,0.182269,22.29456
1993,Kyrgyzstan,Flow,Inward,10.0,2.23,0.004502,0.52827
1993,Kyrgyzstan,Stock,Inward,10.0,2.23,0.000371,0.52827
1993,Lao People's Dem. Rep.,Flow,Inward,29.9,6.472,0.01346,2.15572
1993,Lao People's Dem. Rep.,Flow,Outward,0.055,0.012,2.3e-05,0.00397
1993,Lao People's Dem. Rep.,Stock,Inward,57.15,12.37,0.002118,4.12037
1993,Lao People's Dem. Rep.,Stock,Outward,2.707,0.586,9.2e-05,0.19517
1993,Lebanon,Flow,Inward,7.4,2.28,0.003331,0.09356
1993,Lebanon,Flow,Outward,48.409,14.913,0.02038,0.61207
1993,Lebanon,Stock,Inward,80.62,24.836,0.002987,1.01934
1993,Lebanon,Stock,Outward,112.905,34.781,0.003853,1.42755
1993,Lesotho,Flow,Inward,15.332,8.414,0.006902,1.9647
1993,Lesotho,Stock,Inward,112.859,61.934,0.004182,14.46244
1993,Latvia,Flow,Inward,44.116,17.082,0.01986,0.84977
1993,Latvia,Flow,Outward,-4.811,-1.863,-0.002025,-0.09267
1993,Latvia,Stock,Inward,221.385,85.72,0.008203,4.26433
1993,Latvia,Stock,Outward,360.885,139.734,0.012316,6.95139
1993,Liberia,Flow,Inward,-53.62,-27.126,-0.024138,-21.58935
1993,Liberia,Flow,Outward,50.942,25.771,0.021447,20.51109
1993,Liberia,Stock,Inward,2675.52,1353.528,0.099136,1077.26088
1993,Liberia,Stock,Outward,1250.441,632.59,0.042673,503.47266
1993,Libya,Flow,Inward,58.153,12.229,0.026178,0.17634
1993,Libya,Flow,Outward,-479.35,-100.807,-0.201808,-1.45359
1993,Libya,Stock,Inward,927.193,194.988,0.034355,2.81164
1993,Libya,Stock,Outward,864.655,181.836,0.029508,2.622
1993,Lithuania,Flow,Inward,31.24,8.511,0.014063,0.45322
1993,Lithuania,Stock,Inward,137.0,37.323,0.005076,1.98752
1993,"China, Macao SAR",Flow,Inward,-3.6,-9.725,-0.001621,-0.06399
1993,"China, Macao SAR",Stock,Inward,2796.34,7553.695,0.103613,49.70769
1993,Madagascar,Flow,Inward,15.359,1.212,0.006914,0.39249
1993,Madagascar,Flow,Outward,4.946,0.39,0.002082,0.12639
1993,Madagascar,Stock,Inward,156.922,12.38,0.005814,4.01005
1993,Madagascar,Stock,Outward,7.746,0.611,0.000264,0.19794
1993,Malawi,Flow,Inward,8.0,0.824,0.003601,0.22147
1993,Malawi,Stock,Inward,199.764,20.572,0.007402,5.5301
1993,Malaysia,Flow,Inward,5741.0,294.638,2.5844,8.58211
1993,Malaysia,Flow,Outward,1063.0,54.555,0.447527,1.58906
1993,Malaysia,Stock,Inward,20590.8,1056.757,0.762953,30.78079
1993,Malaysia,Stock,Outward,1437.35,73.767,0.049052,2.14867
1993,Maldives,Flow,Inward,6.9,28.442,0.003106,1.63962
1993,Maldives,Stock,Inward,44.96,185.329,0.001666,10.68364
1993,Mali,Flow,Inward,4.167,0.459,0.001876,0.13641
1993,Mali,Stock,Inward,212.857,23.424,0.007887,6.96753
1993,Mali,Stock,Outward,22.758,2.504,0.000777,0.74495
1993,Malta,Flow,Inward,69.484,187.403,0.031279,2.47972
1993,Malta,Flow,Outward,0.868,2.342,0.000366,0.03099
1993,Malta,Stock,Inward,651.344,1756.713,0.024134,23.24486
1993,Malta,Stock,Outward,25.146,67.821,0.000858,0.89741
1993,Martinique,Flow,Inward,8.0,21.955,0.003601,
1993,Mauritania,Flow,Inward,16.8,7.641,0.007563,0.79095
1993,Mauritania,Flow,Outward,0.177,0.08,7.4e-05,0.00831
1993,Mauritania,Stock,Inward,85.236,38.769,0.003158,4.01294
1993,Mauritania,Stock,Outward,2.559,1.164,8.7e-05,0.12048
1993,Mauritius,Flow,Inward,15.356,13.978,0.006913,0.44485
1993,Mauritius,Flow,Outward,33.262,30.276,0.014003,0.96357
1993,Mauritius,Stock,Inward,214.57,195.312,0.00795,6.21596
1993,Mauritius,Stock,Outward,88.67,80.712,0.003026,2.56871
1993,Mexico,Flow,Inward,4388.801,49.521,1.975687,0.87647
1993,Mexico,Flow,Outward,-110.0,-1.241,-0.04631,-0.02197
1993,Mexico,Stock,Inward,40600.0,458.108,1.504356,8.10811
1993,Mexico,Stock,Outward,3386.283,38.209,0.115562,0.67626
1993,Mongolia,Flow,Inward,7.7,3.402,0.003466,0.50689
1993,Mongolia,Stock,Inward,20.96,9.261,0.000777,1.3798
1993,"Moldova, Republic of",Flow,Inward,14.0,3.203,0.006302,0.46904
1993,"Moldova, Republic of",Stock,Inward,16.0,3.66,0.000593,0.53605
1993,Montserrat,Flow,Inward,4.859,458.507,0.002187,7.23666
1993,Morocco,Flow,Inward,491.0,18.773,0.221031,1.56032
1993,Morocco,Flow,Outward,23.0,0.879,0.009683,0.07309
1993,Morocco,Stock,Inward,4243.053,162.226,0.157218,13.48376
1993,Morocco,Stock,Outward,232.773,8.9,0.007944,0.73972
1993,Mozambique,Flow,Inward,32.0,2.227,0.014405,1.17237
1993,Mozambique,Flow,Outward,0.058,0.004,2.4e-05,0.00212
1993,Mozambique,Stock,Inward,104.6,7.279,0.003876,3.83217
1993,Mozambique,Stock,Outward,2.501,0.174,8.5e-05,0.09162
1993,Oman,Flow,Inward,142.003,68.531,0.063925,1.14927
1993,Oman,Stock,Inward,2104.509,1015.638,0.077979,17.03239
1993,Namibia,Flow,Inward,55.298,35.559,0.024893,1.71817
1993,Namibia,Flow,Outward,1.377,0.886,0.00058,0.04279
1993,Namibia,Stock,Inward,1490.802,958.655,0.055239,46.32071
1993,Namibia,Stock,Outward,79.176,50.914,0.002702,2.46007
1993,Nepal,Stock,Inward,13.8,0.674,0.000511,0.36439
1993,Netherlands,Flow,Inward,6359.115,416.499,2.862655,1.79866
1993,Netherlands,Flow,Outward,9930.08,650.385,4.180601,2.8087
1993,Netherlands,Stock,Inward,73177.385,4792.858,2.711449,20.69808
1993,Netherlands,Stock,Outward,115733.074,7580.105,3.94955,32.73488
1993,Netherlands Antilles,Flow,Inward,11.006,57.628,0.004955,0.47442
1993,Netherlands Antilles,Flow,Outward,-2.179,-11.409,-0.000917,-0.09393
1993,Netherlands Antilles,Stock,Inward,492.098,2576.672,0.018234,21.212
1993,Netherlands Antilles,Stock,Outward,21.422,112.168,0.000731,0.9234
1993,Aruba,Flow,Inward,-2.57,-35.448,-0.001157,-0.21208
1993,Aruba,Flow,Outward,6.872,94.786,0.002893,0.5671
1993,Aruba,Stock,Inward,306.804,4232.07,0.011368,25.3201
1993,Aruba,Stock,Outward,375.13,5174.569,0.012802,30.95899
1993,Vanuatu,Flow,Inward,25.968,162.56,0.01169,11.83927
1993,New Zealand,Flow,Inward,2211.823,620.519,0.995686,4.84609
1993,New Zealand,Flow,Outward,-1388.806,-389.625,-0.584693,-3.04287
1993,New Zealand,Stock,Inward,15539.102,4359.439,0.575772,34.04608
1993,New Zealand,Stock,Outward,4430.723,1243.023,0.151205,9.70769
1993,Nicaragua,Flow,Inward,40.0,8.964,0.018007,0.96768
1993,Nicaragua,Stock,Inward,268.754,60.225,0.009958,6.50168
1993,Niger,Flow,Inward,-34.351,-3.877,-0.015464,-1.07954
1993,Niger,Flow,Outward,5.753,0.649,0.002422,0.18079
1993,Niger,Stock,Inward,323.599,36.522,0.01199,10.16956
1993,Niger,Stock,Outward,103.374,11.667,0.003528,3.24868
1993,Nigeria,Flow,Inward,1878.1,18.287,0.845456,3.29636
1993,Nigeria,Flow,Outward,532.7,5.187,0.224269,0.93497
1993,Nigeria,Stock,Inward,12697.299,123.634,0.470474,22.28576
1993,Nigeria,Stock,Outward,2423.186,23.595,0.082695,4.25307
1993,Norway,Flow,Inward,991.524,229.69,0.44635,0.82231
1993,Norway,Flow,Outward,718.481,166.439,0.302483,0.59586
1993,Norway,Stock,Inward,13620.644,3155.271,0.504687,11.29607
1993,Norway,Stock,Outward,12609.737,2921.091,0.430325,10.45769
1993,Palau,Stock,Inward,4.0,245.625,0.000148,4.6549
1993,Pakistan,Flow,Inward,399.302,3.41,0.179752,0.64265
1993,Pakistan,Flow,Outward,-2.0,-0.017,-0.000842,-0.00322
1993,Pakistan,Stock,Inward,2586.279,22.089,0.09583,4.16242
1993,Pakistan,Stock,Outward,240.607,2.055,0.008211,0.38724
1993,Panama,Flow,Inward,169.496,64.457,0.076301,2.01101
1993,Panama,Stock,Inward,2697.428,1025.8,0.099948,32.00404
1993,Papua New Guinea,Flow,Inward,61.951,12.518,0.027888,0.82375
1993,Papua New Guinea,Flow,Outward,1.26,0.255,0.00053,0.01675
1993,Papua New Guinea,Stock,Inward,1839.296,371.646,0.068152,24.45672
1993,Papua New Guinea,Stock,Outward,215.507,43.545,0.007354,2.86555
1993,Paraguay,Flow,Inward,69.614,15.281,0.031338,0.88521
1993,Paraguay,Stock,Inward,685.394,150.454,0.025396,8.71546
1993,Peru,Flow,Inward,760.589,32.493,0.342391,2.19551
1993,Peru,Flow,Outward,-13.0,-0.555,-0.005473,-0.03753
1993,Peru,Stock,Inward,1642.0,70.147,0.060841,4.73979
1993,Peru,Stock,Outward,109.01,4.657,0.00372,0.31467
1993,Philippines,Flow,Inward,1238.0,18.59,0.557305,2.0552
1993,Philippines,Flow,Outward,374.0,5.616,0.157455,0.62088
1993,Philippines,Stock,Inward,4388.984,65.907,0.162625,7.28614
1993,Philippines,Stock,Outward,907.0,13.62,0.030953,1.50571
1993,Poland,Flow,Inward,1715.0,44.776,0.772034,1.78071
1993,Poland,Flow,Outward,18.0,0.47,0.007578,0.01869
1993,Poland,Stock,Inward,2307.0,60.233,0.085482,2.39539
1993,Poland,Stock,Outward,198.0,5.17,0.006757,0.20559
1993,Portugal,Flow,Inward,1440.671,144.115,0.64854,1.51628
1993,Portugal,Flow,Outward,138.347,13.839,0.058244,0.14561
1993,Portugal,Stock,Inward,16163.32,1616.875,0.598901,17.01159
1993,Portugal,Stock,Outward,2162.718,216.344,0.073806,2.27622
1993,Guinea-Bissau,Flow,Inward,3.3,3.163,0.001486,0.46079
1993,Guinea-Bissau,Stock,Inward,19.2,18.401,0.000711,2.68095
1993,Qatar,Flow,Inward,72.05,143.675,0.032434,1.00676
1993,Qatar,Flow,Outward,4.269,8.514,0.001797,0.05966
1993,Qatar,Stock,Inward,216.94,432.6,0.008038,3.03133
1993,R矇union,Flow,Inward,0.116,0.179,5.2e-05,
1993,Romania,Flow,Inward,94.0,4.042,0.042316,0.33595
1993,Romania,Flow,Outward,7.0,0.301,0.002947,0.02502
1993,Romania,Stock,Inward,215.0,9.245,0.007966,0.76839
1993,Romania,Stock,Outward,103.0,4.429,0.003515,0.36811
1993,Russian Federation,Flow,Inward,1210.782,8.16,0.545052,0.26275
1993,Russian Federation,Flow,Outward,1021.942,6.888,0.430241,0.22177
1993,Russian Federation,Stock,Inward,183.0,1.233,0.006781,0.03971
1993,Russian Federation,Stock,Outward,2300.8,15.507,0.078518,0.49929
1993,Rwanda,Flow,Inward,5.84,0.932,0.002629,0.31494
1993,Rwanda,Stock,Inward,48.589,7.757,0.0018,2.62033
1993,Saint Kitts and Nevis,Flow,Inward,13.759,334.442,0.006194,5.21667
1993,Anguilla,Flow,Inward,6.467,681.347,0.002911,7.02127
1993,Saint Lucia,Flow,Inward,34.163,238.232,0.015379,5.13263
1993,Saint Vincent and the Grenadines,Flow,Inward,31.4,290.644,0.014135,11.13548
1993,Sao Tome and Principe,Flow,Inward,-0.48,-3.778,-0.000216,-0.4014
1993,Saudi Arabia,Flow,Inward,180.0,10.133,0.08103,0.13555
1993,Saudi Arabia,Flow,Outward,44.893,2.527,0.0189,0.03381
1993,Saudi Arabia,Stock,Inward,15788.0,888.799,0.584994,11.88939
1993,Saudi Arabia,Stock,Outward,2440.382,137.383,0.083281,1.83777
1993,Senegal,Flow,Inward,-0.706,-0.086,-0.000318,-0.00923
1993,Senegal,Flow,Outward,0.353,0.043,0.000149,0.00462
1993,Senegal,Stock,Inward,271.684,33.024,0.010067,3.55086
1993,Senegal,Stock,Outward,79.862,9.708,0.002725,1.04379
1993,Seychelles,Flow,Inward,18.834,254.272,0.008478,3.32166
1993,Seychelles,Flow,Outward,0.991,13.383,0.000417,0.17482
1993,Seychelles,Stock,Inward,249.127,3363.352,0.009231,43.93689
1993,Seychelles,Stock,Outward,65.443,883.516,0.002233,11.54174
1993,Sierra Leone,Flow,Inward,-7.463,-1.724,-0.00336,-0.71712
1993,Sierra Leone,Flow,Outward,0.09,0.021,3.8e-05,0.00865
1993,Sierra Leone,Stock,Inward,237.581,54.882,0.008803,22.82959
1993,Singapore,Flow,Inward,4686.314,1417.603,2.109617,7.7327
1993,Singapore,Flow,Outward,2151.889,650.943,0.905953,3.55075
1993,Singapore,Stock,Inward,41643.205,12597.009,1.54301,68.71383
1993,Singapore,Stock,Outward,13209.08,3995.727,0.450778,21.79579
1993,Slovakia,Flow,Inward,179.138,33.501,0.080642,1.29713
1993,Slovakia,Flow,Outward,12.772,2.389,0.005377,0.09248
1993,Slovakia,Stock,Inward,641.907,120.045,0.023785,4.64802
1993,Slovakia,Stock,Outward,148.722,27.813,0.005075,1.07689
1993,Viet Nam,Flow,Inward,926.304,12.812,0.41699,7.02759
1993,Viet Nam,Stock,Inward,2018.385,27.917,0.074787,15.31289
1993,Slovenia,Flow,Inward,112.6,56.284,0.050689,0.84933
1993,Slovenia,Flow,Outward,1.3,0.65,0.000547,0.00981
1993,Slovenia,Stock,Inward,1931.434,965.447,0.071566,14.56859
1993,Slovenia,Stock,Outward,559.602,279.723,0.019097,4.22102
1993,Somalia,Flow,Inward,2.0,0.273,0.0009,0.20071
1993,South Africa,Flow,Inward,10.099,0.255,0.004546,0.00743
1993,South Africa,Flow,Outward,298.065,7.52,0.125487,0.21939
1993,South Africa,Stock,Inward,10694.334,269.829,0.396258,7.87154
1993,South Africa,Stock,Outward,17960.265,453.156,0.612919,13.21962
1993,Zimbabwe,Flow,Inward,38.0,3.426,0.017106,0.37493
1993,Zimbabwe,Flow,Outward,6.7,0.604,0.002821,0.06611
1993,Zimbabwe,Stock,Inward,336.85,30.367,0.012481,3.32358
1993,Zimbabwe,Stock,Outward,102.901,9.276,0.003512,1.01529
1993,Spain,Flow,Inward,8571.495,216.815,3.858592,1.63232
1993,Spain,Flow,Outward,2842.002,71.888,1.196493,0.54122
1993,Spain,Stock,Inward,76586.646,1937.248,2.837773,14.58489
1993,Spain,Stock,Outward,22905.146,579.382,0.78167,4.36197
1993,Sudan (...2011),Flow,Inward,-0.16,-0.006,-7.2e-05,-0.00128
1993,Sudan (...2011),Stock,Inward,54.61,1.971,0.002023,0.43588
1993,Suriname,Flow,Inward,-46.6,-108.871,-0.020978,-5.95158
1993,Eswatini,Flow,Inward,71.896,80.991,0.032365,4.81719
1993,Eswatini,Flow,Outward,8.723,9.827,0.003672,0.58446
1993,Eswatini,Stock,Inward,462.213,520.682,0.017126,30.96911
1993,Eswatini,Stock,Outward,52.599,59.253,0.001795,3.52423
1993,Sweden,Flow,Inward,3845.877,439.691,1.731281,1.80598
1993,Sweden,Flow,Outward,1358.018,155.259,0.571731,0.63771
1993,Sweden,Stock,Inward,13126.995,1500.782,0.486396,6.16428
1993,Sweden,Stock,Outward,45522.972,5204.547,1.553534,21.37704
1993,"Switzerland, Liechtenstein",Flow,Inward,-83.242,-12.066,-0.037473,-0.03125
1993,"Switzerland, Liechtenstein",Flow,Outward,8764.094,1270.357,3.689717,3.29031
1993,"Switzerland, Liechtenstein",Stock,Inward,38713.687,5611.554,1.434462,14.5343
1993,"Switzerland, Liechtenstein",Stock,Outward,91570.801,13273.2,3.124979,34.37848
1993,Syrian Arab Republic,Flow,Inward,60.0,4.423,0.02701,0.38574
1993,Syrian Arab Republic,Stock,Inward,325.0,23.959,0.012042,2.0894
1993,Tajikistan,Flow,Inward,9.0,1.609,0.004051,0.53113
1993,Tajikistan,Stock,Inward,18.0,3.218,0.000667,1.06225
1993,Thailand,Flow,Inward,1807.0,30.975,0.813449,1.40198
1993,Thailand,Flow,Outward,234.0,4.011,0.098515,0.18155
1993,Thailand,Stock,Inward,14081.01,241.37,0.521745,10.92489
1993,Thailand,Stock,Outward,960.979,16.473,0.032795,0.74558
1993,Togo,Flow,Inward,-6.957,-1.727,-0.003132,-0.42826
1993,Togo,Stock,Inward,253.581,62.938,0.009396,15.6097
1993,Tonga,Flow,Inward,2.18,22.814,0.000981,1.14613
1993,Tonga,Flow,Outward,0.001,0.008,0.0,0.00038
1993,Tonga,Stock,Inward,4.63,48.453,0.000172,2.43421
1993,Tonga,Stock,Outward,0.028,0.293,1e-06,0.01472
1993,Trinidad and Tobago,Flow,Inward,372.6,299.613,0.167732,8.1192
1993,Trinidad and Tobago,Stock,Inward,3053.041,2454.993,0.113125,66.52781
1993,Trinidad and Tobago,Stock,Outward,20.7,16.645,0.000706,0.45107
1993,United Arab Emirates,Flow,Inward,401.32,184.673,0.18066,0.71216
1993,United Arab Emirates,Flow,Outward,30.759,14.154,0.01295,0.05458
1993,United Arab Emirates,Stock,Inward,1307.94,601.868,0.048463,2.32101
1993,United Arab Emirates,Stock,Outward,70.678,32.524,0.002412,0.12542
1993,Tunisia,Flow,Inward,656.2,74.603,0.295399,4.09141
1993,Tunisia,Flow,Outward,1.8,0.205,0.000758,0.01122
1993,Tunisia,Stock,Inward,8724.5,991.879,0.32327,54.39727
1993,Tunisia,Stock,Outward,22.5,2.558,0.000768,0.14029
1993,Turkey,Flow,Inward,636.0,11.226,0.286305,0.25589
1993,Turkey,Flow,Outward,14.0,0.247,0.005894,0.00563
1993,Turkey,Stock,Inward,13440.315,237.236,0.498005,5.40754
1993,Turkey,Stock,Outward,1256.315,22.175,0.042873,0.50546
1993,Turkmenistan,Flow,Inward,79.0,19.697,0.035563,2.88683
1993,Turkmenistan,Stock,Inward,79.0,19.697,0.002927,2.88683
1993,Uganda,Flow,Inward,54.565,2.845,0.024563,1.40441
1993,Uganda,Stock,Inward,64.535,3.365,0.002391,1.66102
1993,Ukraine,Flow,Inward,200.0,3.897,0.090033,0.28028
1993,Ukraine,Stock,Inward,484.2,9.436,0.017941,0.67857
1993,Ukraine,Stock,Outward,79.0,1.539,0.002696,0.11071
1993,Egypt,Flow,Inward,1206.5,20.148,0.543125,2.38345
1993,Egypt,Flow,Outward,25.0,0.417,0.010525,0.04939
1993,Egypt,Stock,Inward,12961.05,216.448,0.480247,25.60462
1993,Egypt,Stock,Outward,253.62,4.235,0.008655,0.50103
1993,"Tanzania, United Republic of",Flow,Inward,20.0,0.717,0.009003,0.32588
1993,"Tanzania, United Republic of",Stock,Inward,419.8,15.053,0.015555,6.84021
1993,United States of America,Flow,Inward,50663.0,192.532,22.806738,0.73467
1993,United States of America,Flow,Outward,77247.0,293.557,32.52128,1.12017
1993,United States of America,Stock,Inward,768398.0,2920.096,28.471533,11.14266
1993,United States of America,Stock,Outward,1061299.0,4033.19,36.218285,15.39006
1993,Burkina Faso,Flow,Inward,3.178,0.333,0.001431,0.08742
1993,Burkina Faso,Flow,Outward,1.554,0.163,0.000654,0.04274
1993,Burkina Faso,Stock,Inward,45.531,4.766,0.001687,1.25237
1993,Burkina Faso,Stock,Outward,5.527,0.579,0.000189,0.15203
1993,Uruguay,Flow,Inward,101.5,31.941,0.045692,0.61262
1993,Uruguay,Flow,Outward,0.0,0.0,0.0,0.0
1993,Uruguay,Stock,Inward,816.636,256.987,0.030259,4.92892
1993,Uruguay,Stock,Outward,186.0,58.532,0.006348,1.12263
1993,Uzbekistan,Flow,Inward,48.0,2.196,0.021608,0.29068
1993,Uzbekistan,Stock,Inward,57.0,2.607,0.002112,0.34518
1993,Venezuela (Bolivarian Rep. of),Flow,Inward,417.554,19.868,0.187968,0.71871
1993,Venezuela (Bolivarian Rep. of),Flow,Outward,886.0,42.157,0.373009,1.52502
1993,Venezuela (Bolivarian Rep. of),Stock,Inward,6450.793,306.934,0.239022,11.10337
1993,Venezuela (Bolivarian Rep. of),Stock,Outward,2447.0,116.43,0.083507,4.21188
1993,Samoa,Flow,Inward,5.0,29.919,0.002251,4.09881
1993,Samoa,Stock,Inward,22.313,133.517,0.000827,18.29136
1993,Yemen,Flow,Inward,903.0,66.231,0.406499,18.90955
1993,Yemen,Flow,Outward,0.202,0.015,8.5e-05,0.00424
1993,Yemen,Stock,Inward,2083.5,152.816,0.0772,43.63017
1993,Yemen,Stock,Outward,5.082,0.373,0.000173,0.10642
1993,Zambia,Flow,Inward,314.4,36.32,0.141532,9.60438
1993,Zambia,Stock,Inward,3049.2,352.245,0.112982,93.14779
1993,United Kingdom,Flow,Inward,16956.702,293.287,7.633323,1.59749
1993,United Kingdom,Flow,Outward,27305.3,472.278,11.495635,2.57243
1993,United Kingdom,Stock,Inward,179232.7,3100.047,6.641128,16.88552
1993,United Kingdom,Stock,Outward,245628.977,4248.452,8.382426,23.14072
1993,Indonesia,Flow,Inward,2003.0,10.451,0.901682,1.08365
1993,Indonesia,Flow,Outward,481.0,2.51,0.202503,0.26023
1993,Indonesia,Stock,Inward,14016.45,73.133,0.519353,7.58307
1993,Indonesia,Stock,Outward,1294.0,6.752,0.04416,0.70007
1994,Afghanistan,Flow,Inward,0.02,0.001,8e-06,0.00117
1994,Afghanistan,Stock,Inward,11.86,0.695,0.0004,0.69148
1994,Albania,Flow,Inward,52.97,16.834,0.020705,2.81613
1994,Albania,Stock,Inward,140.97,44.802,0.004756,7.49461
1994,Algeria,Flow,Inward,0.001,0.0,0.0,0.0
1994,Algeria,Flow,Outward,0.001,0.0,0.0,0.0
1994,Algeria,Stock,Inward,1670.572,59.211,0.056367,3.94648
1994,Algeria,Stock,Outward,183.043,6.488,0.005556,0.43241
1994,Angola,Flow,Inward,170.1,12.596,0.066489,1.22721
1994,Angola,Flow,Outward,-2.0,-0.148,-0.000696,-0.01443
1994,Angola,Stock,Inward,2448.85,181.346,0.082627,17.66755
1994,Angola,Stock,Outward,1.089,0.081,3.3e-05,0.00786
1994,Antigua and Barbuda,Flow,Inward,24.789,368.877,0.00969,4.20557
1994,Azerbaijan,Flow,Inward,22.0,2.863,0.008599,0.64292
1994,Argentina,Flow,Inward,3634.932,105.658,1.420832,1.3016
1994,Argentina,Flow,Outward,1012.844,29.441,0.35257,0.36268
1994,Argentina,Stock,Inward,22428.053,651.928,0.75675,8.03104
1994,Argentina,Stock,Outward,9148.486,265.924,0.277691,3.27589
1994,Australia,Flow,Inward,4762.566,267.582,1.861605,1.31711
1994,Australia,Flow,Outward,2187.534,122.905,0.761479,0.60497
1994,Australia,Stock,Inward,101343.867,5693.947,3.419465,28.02717
1994,Australia,Stock,Outward,53794.287,3022.401,1.632858,14.87709
1994,Austria,Flow,Inward,2075.824,261.201,0.811404,1.01983
1994,Austria,Flow,Outward,1241.016,156.157,0.431996,0.6097
1994,Austria,Stock,Inward,14515.939,1826.544,0.489785,7.13153
1994,Austria,Stock,Outward,9436.054,1187.341,0.28642,4.63584
